shap_temperature_C,shap_medium_enc,shap_NaCl_pct,shap_PCS_conc_pct,shap_pcs_enc,actual_mu_max,predicted_mu_max,strain,temperature_C,NaCl_pct,PCS_conc_pct
-0.0035377547883427276,0.0008909199205545372,0.0007501209158941332,-0.007155536594706371,0.0004306313696643048,0.026,0.024720668958657085,A_salmonicida_Nr21,8,0.0,0.13
-0.003199085650850211,0.001064063150541606,0.00109974394328817,0.0015461468188441134,0.00011533859427558065,0.033,0.03396849499169247,A_hydrophila,8,0.0,0.026
-0.0035377547883427276,0.0008909199205545372,0.0007501209158941332,-0.007155536594706371,0.0004306313696643048,0.02,0.024720668958657085,A_hydrophila,8,0.0,0.13
-0.003199085650850211,0.001064063150541606,0.00109974394328817,0.0015461468188441134,0.00011533859427558065,0.028,0.03396849499169247,A_dhakensis,8,0.0,0.026
-0.003199085650850211,0.001064063150541606,0.00109974394328817,0.0015461468188441134,0.00011533859427558065,0.032,0.03396849499169247,A_caviae,8,0.0,0.026
-0.0035377547883427276,0.0008909199205545372,0.0007501209158941332,-0.007155536594706371,0.0004306313696643048,0.018,0.024720668958657085,A_caviae,8,0.0,0.13
-0.011829189781655721,0.0009892617860004053,0.0011485476468213775,0.0010724372744771189,-0.0010591273839327302,0.018,0.02366421767730366,A_media,4,0.0,0.026
-0.010197606870985016,0.0008117266828063983,0.0008128413050560578,-0.006665104705377515,-0.0015770617991372317,0.013,0.016527082747955942,A_media,4,0.0,0.13
-0.011829189781655721,0.0009892617860004053,0.0011485476468213775,0.0010724372744771189,-0.0010591273839327302,0.022,0.02366421767730366,A_bestiarum,4,0.0,0.026
-0.010197606870985016,0.0008117266828063983,0.0008128413050560578,-0.006665104705377515,-0.0015770617991372317,0.004,0.016527082747955942,A_bestiarum,4,0.0,0.13
-0.011829189781655721,0.0009892617860004053,0.0011485476468213775,0.0010724372744771189,-0.0010591273839327302,0.023,0.02366421767730366,A_piscicola,4,0.0,0.026
-0.010197606870985016,0.0008117266828063983,0.0008128413050560578,-0.006665104705377515,-0.0015770617991372317,0.016,0.016527082747955942,A_piscicola,4,0.0,0.13
